Voting Rights Act of 1965,,,politics,"states, united, rights","The Voting Rights Act of 1965 is a landmark piece of federal legislation in the United States that prohibits racial discrimination in voting. It was signed into law by United States President Lyndon B. Johnson during the height of the civil rights movement on August 6, 1965, and Congress later amended the Act five times to expand its protections. Designed to enforce the voting rights guaranteed by the Fourteenth and Fifteenth Amendments to the United States Constitution, the Act secured the right to vote for racial minorities throughout the country, especially in the South. According to the U.S. Department of Justice, the Act is considered to be the most effective piece of federal civil rights legislation ever enacted in the country.","de:Voting Rights Act, es:Ley de derecho de voto de 1965, fr:Voting Rights Act de 1965, nl:Voting Rights Act"
Rob Gronkowski,,1989 ♂,sports,"players, people, american","Robert James Gronkowski (born May 14, 1989) is an American football tight end for the New England Patriots of the National Football League (NFL). He played college football at Arizona, winning several awards, including being named a Sporting News and Rivals.com freshman All-American. The Patriots drafted Gronkowski in the second round of the 2010 NFL Draft with the 42nd pick. In 2011, Gronkowski set the single-season record for touchdowns by a tight end with 17 receiving touchdowns (and 18 overall), as well as the single-season record for receiving yards by a tight end, with 1,327. That season, he became the first tight end in NFL history to lead the league in receiving touchdowns. In his first six seasons, he had 68 receiving touchdowns; only two tight ends in NFL history have had more in their entire careers (Tony Gonzalez and Antonio Gates). He has achieved five Pro Bowl selections and five All-Pro selections, and was a starter in the Patriots' Super Bowl XLIX victory. Gronkowski is frequently referred to by his nickname ""Gronk"", derived from his last name.","de:Rob Gronkowski, es:Rob Gronkowski, fr:Rob Gronkowski"
Egyptian pyramids,29°58′34″N 31°07′52″E,,history,"pyramids, ancient, architecture",The Egyptian pyramids are ancient pyramid-shaped masonry structures located in Egypt.,"es:Pirámides de Egipto, fr:Pyramides d'Égypte, nl:Egyptische piramide"
Horsepower,,,transport,"units, united, customary","Horsepower (hp) is a unit of measurement of power (the rate at which work is done). There are many different standards and types of horsepower. Two common definitions being used today are the mechanical horsepower (or imperial horsepower), which is about 745.7 watts, and the metric horsepower, which is approximately 735.5 watts.","de:Pferdestärke, es:Caballo de vapor, fr:Cheval-vapeur, nl:Paardenkracht"
John Eleuthère du Pont,,1938-2010 ♂,history,"people, pennsylvania, alumni","John Eleuthère du Pont (November 22, 1938 – December 9, 2010) was an American philanthropist and heir to the Du Pont family fortune who in 1996 murdered Olympic gold medal winning wrestler Dave Schultz. He was an ornithologist (publishing several books on birds), philatelist, philanthropist, conchologist, coach, and sports enthusiast. In 1972 du Pont founded and directed the Delaware Museum of Natural History and contributed to Villanova University and other institutions.","de:John Eleuthère du Pont, fr:John Eleuthère du Pont"
Neymar,,,sports,"players, footballers, brazil","Neymar da Silva Santos Júnior (Portuguese pronunciation: [nejˈmaʁ dɐ ˈsiwvɐ ˈsɐ̃tus ˈʒũɲoʁ]; born 5 February 1992), commonly known as Neymar or Neymar Jr., is a Brazilian professional footballer who plays for Spanish club FC Barcelona and is the captain for the Brazil national team. He plays as a forward or winger.","de:Neymar, es:Neymar, fr:Neymar, nl:Neymar"
Migos,,,culture,"groups, musical, georgia","Migos is an American hip hop group based in Atlanta, Georgia formed with the help of Trap Rapper & CEO Gucci Mane. The group consists of Quavo (real name Quavious Marshall, age 24), Takeoff (real name Kirshnik Ball, age 20), and Offset (real name Kiari Cephus, age 23). Members Quavo and Takeoff are uncle and nephew; Offset is Quavo's cousin. They are best known for their 2013 single ""Versace"" and their 2014 single ""Fight Night"".",fr:Migos
Mass Effect,,,culture,"video, games, fiction","Mass Effect is a third-person shooter, action role-playing video game series developed by BioWare and released for the Xbox 360, PlayStation 3, and Microsoft Windows, with the third installment also released on the Wii U. The fourth game was released on Windows, PlayStation 4 and Xbox One in March 2017.","de:Mass Effect, fr:Mass Effect (série), nl:Mass Effect (computerspelserie)"
Woodstock,41°42′05″N 74°52′49″W,,culture,"festivals, music, york","The Woodstock Music & Art Fair—informally, the Woodstock Festival or simply Woodstock—was a music festival attracting an audience of 400,000 people, held over three days on a dairy farm in New York state from August 15 to 17, 1969.","de:Woodstock-Festival, es:Festival de Woodstock, fr:Festival de Woodstock, nl:Woodstock (muziekfestival)"
Methicillin-resistant Staphylococcus aureus,,,health,"cutaneous, diseases, conditions","Methicillin-resistant Staphylococcus aureus (MRSA) (/ɛmɑːrɛseɪ/ or /ˈmɜːrsə/) refers to a group of gram-positive bacteria that are genetically distinct from other strains of Staphylococcus aureus. MRSA is responsible for several difficult-to-treat infections in humans. MRSA is any strain of S. aureus that has developed, through horizontal gene transfer and natural selection, multiple drug resistance to beta-lactam antibiotics. β-lactam antibiotics are a broad spectrum group which includes some penams – penicillin derivatives such as methicillin and oxacillin, and cephems such as the cephalosporins. Strains unable to resist these antibiotics are classified as methicillin-susceptible S. aureus, or MSSA.","es:Staphylococcus aureus resistente a la meticilina, fr:Staphylococcus aureus résistant à la méticilline, nl:Meticilline-resistente Staphylococcus aureus"
The Allman Brothers Band,,,culture,"groups, musical, artists","The Allman Brothers Band was an American rock band formed in Jacksonville, Florida in 1969 by brothers Duane Allman (founder, slide guitar and lead guitar) and Gregg Allman (vocals, keyboards, songwriting), as well as Dickey Betts (lead guitar, vocals, songwriting), Berry Oakley (bass guitar), Butch Trucks (drums), and Jai Johanny ""Jaimoe"" Johanson (drums). The band incorporated elements of blues, jazz, and country music, and their live shows featured jam band-style improvisation and instrumentals.","de:The Allman Brothers Band, es:The Allman Brothers Band, fr:The Allman Brothers Band, nl:The Allman Brothers Band"
Larry David,,1947 ♂,culture,"american, male, actors","Lawrence Gene David (born July 2, 1947) is an American comedian, writer, actor, director, and television producer. He and Jerry Seinfeld created the television series Seinfeld, of which David was the head writer and executive producer from Seasons 1-7. David gained further recognition for the HBO series Curb Your Enthusiasm, which he also created, in which he stars as a semi-fictionalized version of himself.","de:Larry David, es:Larry David, fr:Larry David, nl:Larry David"
Brian Wilson,,1942 ♂,culture,"american, people, rock","Brian Douglas Wilson (born June 20, 1942) is an American musician, singer, songwriter, and record producer who co-founded the Beach Boys. After signing with Capitol Records in 1962, Wilson wrote or co-wrote more than two dozen Top 40 hits for the group. In addition to his lifelong struggles with mental illness, Wilson is known for his unorthodox approaches to pop composition and mastery of recording techniques. He is often referred to as a ""genius"" and is widely acknowledged as one of the most innovative and significant songwriters of the late 20th century.","de:Brian Wilson, es:Brian Wilson, fr:Brian Wilson, nl:Brian Wilson"
Werner Heisenberg,,1901-1976 ♂,science,"german, sciences, academy","Werner Karl Heisenberg (/ˈhaɪzənbɜːrɡ/; German: [ˈvɛɐ̯nɐ ˈhaɪzn̩ˌbɛɐ̯k]; 5 December 1901 – 1 February 1976) was a German theoretical physicist and one of the key pioneers of quantum mechanics. He published his work in 1925 in a breakthrough paper. In the subsequent series of papers with Max Born and Pascual Jordan, during the same year, this matrix formulation of quantum mechanics was substantially elaborated. He is known for the Heisenberg uncertainty principle, which he published in 1927. Heisenberg was awarded the 1932 Nobel Prize in Physics ""for the creation of quantum mechanics"".","de:Werner Heisenberg, es:Werner Heisenberg, fr:Werner Heisenberg, nl:Werner Heisenberg"
Lee Byung-hun,,1970 ♂,culture,"south, korean, male","Lee Byung-hun (born July 12, 1970) is a South Korean actor, singer and model. He has received critical acclaim for his work in a wide range of genres, most notably Joint Security Area (2000); A Bittersweet Life (2005); The Good, the Bad, the Weird (2008); the television series Iris (2009); I Saw the Devil (2010); and Masquerade (2012). His critically acclaimed film Inside Men (2015) won him the Best Actor prize in three prestigious award ceremonies: 52nd Baeksang Art Awards, 37th Blue Dragon Awards and 53rd Grand Bell Awards — a feat that has yet to be repeated. Lee has five films—Joint Security Area, The Good, the Bad, the Weird, Masquerade, Inside Men and Master—on the list of highest-grossing films in South Korea.","de:Lee Byung-hun, es:Lee Byung Hun, fr:Lee Byung-hun, nl:Lee Byung-hun"
Zoey 101,,,culture,"television, series, american","Zoey 101 is an American comedy-drama television series created by Dan Schneider that originally aired on Nickelodeon from January 9, 2005 until May 2, 2008. It focuses on the lives of teenager Zoey Brooks (Jamie Lynn Spears), her brother Dustin (Paul Butcher), and her friends as they attend Pacific Coast Academy (PCA), a fictional boarding school in Southern California. It was initially filmed at Pepperdine University in Malibu, California, then at stages in Valencia, California beginning in season 3. It was nominated for an ""Outstanding Children's Program"" Emmy in 2005. Zoey 101 was the most expensive production ever for a Nickelodeon series, as it was shot completely on location in Malibu, California.","de:Zoey 101, es:Zoey 101, fr:Zoé (série télévisée), nl:Zoey 101"
